target,avg_rating,avg_rating_inbound_users,in_degree,out_degree,page_rank
495,1.2727272727272727,1.7751062364864767,11,13,0.0002785859318210585
496,1.0,1.288888888888889,3,4,0.0001354267658068467
497,2.0,1.4067460317460316,4,3,0.00021450805821930787
498,2.5,3.241296296296296,2,3,8.335383479947499e-05
499,1.3333333333333333,1.92939594356261,6,6,0.00018277618581440732
500,5.0,4.744617224880383,5,7,0.0001435015255104
501,1.5,2.0124475524475525,4,4,0.0001338164582879767
502,1.4166666666666667,1.3532425886963946,12,10,0.00031533624326908396
503,1.0,1.702239789196311,2,2,6.982363834388385e-05
504,1.0,1.5833333333333333,1,0,5.543025203891426e-05
505,1.0,3.5442477876106193,1,1,5.488433694038711e-05
506,1.0,2.8653846153846154,2,4,8.6290063961143e-05
507,2.3333333333333335,1.7925925925925925,3,4,0.00010843043405824675
508,1.0,2.052836879432624,4,4,0.0001558632003695885
509,1.0,0.08333333333333333,3,4,0.00022529115761749902
510,1.0,-0.375,2,2,0.0001476570424925517
511,1.0,3.5442477876106193,1,1,5.488433694038711e-05
512,-1.75,1.2777777777777777,4,3,0.00022861697464634712
513,1.0,-0.375,2,2,0.0001476570424925517
514,1.2,1.5588966588966588,5,5,0.00014142203494367633
515,1.0,1.8324420677361852,2,2,7.704569740374014e-05
516,1.6,2.1536782323187507,5,5,0.00014611039036803339
517,1.0,0.938973063973064,3,3,0.00010681403660509741
518,2.8,2.2494791300209007,5,5,0.000165206571069812
519,4.0,3.1666666666666665,1,1,3.888491175345175e-05
520,1.1111111111111112,1.2557347202446079,18,19,0.0005370030847941235
521,1.2,1.7378160441664279,10,10,0.00022804752238891844
522,1.5588235294117647,1.6632475242505966,34,34,0.0007518125434761611
523,1.7333333333333334,1.401979769050285,60,45,0.0017098771381654592
524,1.0,1.5833333333333333,1,1,5.543025203891426e-05
525,1.5,2.5833333333333335,2,2,9.764910036693614e-05
526,1.75,1.3919068736141906,4,4,0.00012999192776568438
527,1.5,2.538981288981289,2,2,8.435077416871776e-05
528,2.0,1.8990654205607476,1,1,5.174361340239135e-05
529,10.0,5.0,1,1,7.512710287399246e-05
530,1.7272727272727273,1.3486284808477322,11,10,0.0002669530787266919
531,1.0,1.8,1,1,7.702076626383589e-05
532,1.0,1.1165501165501164,3,4,0.00010247927562840239
533,1.7692307692307692,1.7115563933130358,13,15,0.00030934181320537487
534,3.1,1.675849615362369,10,8,0.0002988623078543861
535,2.6666666666666665,1.4547354538983237,27,16,0.0006147334021899479
536,1.25,2.8215811965811968,4,4,0.0001570328840708824
537,1.7222222222222223,1.5935588883293588,54,56,0.0013177398232404954
538,1.5555555555555556,1.5063090368396048,9,8,0.00022630046464052785
539,1.1666666666666667,1.4771938235925581,18,19,0.0004092618449923976
540,1.744186046511628,1.8361594074691618,43,47,0.000917680863062278
541,1.0,1.7681159420289856,1,1,5.3035571229031066e-05
542,2.3333333333333335,1.7629629629629633,3,3,0.00010435774351667283
543,1.0,2.111111111111111,1,1,5.5234117533962265e-05
544,1.5,1.7963157894736843,2,2,8.18636659602846e-05
545,1.8227848101265822,1.5519494731045096,79,23,0.0014763563513821552
546,1.375,1.349476362814374,144,167,0.003160707448742947
547,2.466666666666667,1.7068043879409436,15,17,0.00039089672307057965
548,3.2,2.2264132553606237,5,3,0.00018585720424921717
549,1.0,1.0555555555555556,2,2,0.00010369373224429056
550,1.1136363636363635,1.5902260828008858,44,51,0.0008537971663614598
551,1.5,2.305354267310789,2,0,7.469551385521579e-05
552,1.0,1.25,1,1,6.207386191460688e-05
553,3.5,1.9583333333333335,2,1,7.82463183476281e-05
554,2.6666666666666665,1.5262783199223877,9,8,0.0003988843462123946
555,1.0,1.1111111111111112,1,2,5.90316842301752e-05
556,1.0,1.8888888888888888,2,1,6.755110825373373e-05
557,2.6666666666666665,2.2466666666666666,3,3,0.0001154705251733929
558,2.0,1.9116809116809117,3,2,9.64825955946612e-05
559,1.3333333333333333,1.5318518518518518,3,3,0.000125113600010778
560,1.5,2.0,2,2,0.00012146226247988026
561,0.4,1.017473147941152,10,8,0.0003887572985201541
562,1.0,1.0,2,2,8.602339266726708e-05
563,1.375,1.9254928470896715,8,9,0.00031870831728697936
564,1.4,1.3083333333333331,5,5,0.0003243420378231552
565,1.0,-0.2222222222222222,1,1,6.483094164022214e-05
566,-0.2222222222222222,1.3721223624912318,9,8,0.000280687808230785
567,1.0,2.1565932341680787,3,3,0.00012225195681633068
569,1.0,2.7721238938053094,2,3,7.534754364133432e-05
570,1.8333333333333333,1.4856481481481483,18,19,0.0011756546313357232
571,1.0,2.1423371647509577,6,5,0.0003623073601832533
572,1.0,1.55,2,2,0.00010508717179791833
573,2.8,2.4066666666666667,5,5,0.0003423859792513267
574,-3.5,1.9797297297297298,2,1,0.00010294433646130804
575,2.0,1.8461538461538463,1,1,5.648337699437038e-05
576,2.6,2.220952380952381,5,6,0.00021479141505170477
577,0.75,1.768444248226291,8,7,0.00023220823828762265
578,1.4444444444444444,1.6355927211190369,9,9,0.0003042181420125235
579,0.6,1.4779136554645127,15,13,0.0003177164211805458
580,1.0,2.2083333333333335,1,1,6.252147705670922e-05
581,1.0,2.2083333333333335,1,2,6.252147705670922e-05
582,1.0,1.4281818181818182,2,1,8.232427599340453e-05
583,1.5,1.1760033444816054,4,3,0.0001492290786980575
584,1.0,2.8425925925925926,1,1,5.666780464188556e-05
585,1.3333333333333333,1.5975292394778406,9,10,0.0002991068339561721
586,1.0,1.440011655011655,4,4,0.00014273867281378735
587,3.0,2.2305410691003913,5,5,0.00014878245913423584
588,4.5,3.0,2,2,8.592875409764238e-05
589,1.0,1.1804511278195489,2,2,8.278465628525392e-05
590,1.0,1.6781018031018033,6,1,0.00014867455085907738
591,1.25,2.13652582874716,4,4,0.0001114462400891831
592,1.5636363636363637,1.6297496873436488,55,56,0.0011203547667366272
593,5.333333333333333,2.1790079386065426,3,4,9.546639069076714e-05
594,-2.25,1.6494041322424713,4,2,0.00011769127526382547
595,1.0,1.3181818181818183,2,1,5.480390948152645e-05
596,1.0,1.9166666666666667,1,1,5.823247540278984e-05
597,1.0,1.1842105263157896,3,2,0.0002081477118487343
598,1.3333333333333333,1.3750000000000002,9,8,0.0005025002905551794
599,1.0,1.3333333333333333,1,1,8.83985178871892e-05
600,1.0,2.2083333333333335,1,1,6.252147705670922e-05
601,1.0,2.2083333333333335,1,1,6.252147705670922e-05
602,1.0,2.2083333333333335,1,1,6.252147705670922e-05
603,2.0,1.9090909090909092,1,1,5.647777946294932e-05
604,1.0,1.4,1,1,9.01460084456357e-05
605,2.75,1.3105231549503686,4,4,0.00011084126496220604
606,1.8,1.5876213551744907,15,16,0.0004122166709709639
607,4.0,1.9230769230769231,1,1,7.313355909029462e-05
608,1.25,1.3367018637561885,8,8,0.0002716420138473109
609,1.0,1.3333333333333333,1,1,8.83985178871892e-05
610,2.6666666666666665,1.2499334604597763,6,6,0.00017810044138825642
611,1.0,2.2083333333333335,1,1,6.252147705670922e-05
612,1.0,1.7853403141361257,1,1,5.233653061733547e-05
613,5.0,1.8,1,1,7.702076626383589e-05
614,1.0,2.1666666666666665,2,2,0.00015381756709275564
615,1.0,2.24,1,1,5.297244399576359e-05
616,1.3333333333333333,1.9158567831560849,6,7,0.00017046145669380444
617,1.6666666666666667,0.7580854309687263,3,4,0.00013536290130914663
618,1.0,2.5,1,1,5.9906191859124134e-05
619,1.0,1.3926701570680629,2,2,8.333741131558477e-05
620,1.0,1.8759776355762394,3,3,0.00010941487305264262
621,1.3333333333333333,1.7365421524746063,9,9,0.0002830341917512487
622,1.0,2.2083333333333335,1,1,6.252147705670922e-05
623,6.333333333333333,-0.11688311688311703,3,3,9.931698630420729e-05
624,1.0,2.0,1,1,5.202344388342008e-05
625,1.1176470588235294,1.207902861837926,17,21,0.0003257648204938598
626,2.8333333333333335,1.4065596843484112,6,9,0.00021365469483783684
627,1.5,1.915,4,4,0.0001842797666573936
628,0.125,1.4805056989553012,16,14,0.0003865917222470541
629,1.0,1.649184149184149,2,2,8.740131558568383e-05
630,1.5,1.4862890773708561,28,28,0.0006595400420758848
631,2.0,1.7333333333333334,1,1,6.73055412921599e-05
632,1.1363636363636365,1.4615273207137989,22,21,0.0006591470809384386
633,0.875,1.2087373091529103,8,7,0.0002452458724606433
634,1.0606060606060606,1.2732393301197114,33,34,0.0009280918647039696
635,1.9310344827586208,1.5598144784132955,29,31,0.0007800583012346304
636,1.0,1.9310344827586208,1,1,5.6396557372136076e-05
637,3.0,3.0,1,2,6.0300880068521167e-05
638,1.5,2.3683229813664597,2,2,0.00011792770168160283
639,2.5,2.41282172002511,2,2,7.772412387205301e-05
640,1.75,1.6437483967047244,8,7,0.00017846620811302606
641,2.6,1.4333333333333331,5,6,0.00030494252713930865
642,-0.2222222222222222,1.0945746775935454,9,8,0.000319972439492787
643,1.5,2.0598199907982515,4,2,0.0001205546286178303
644,1.0,1.0821311505336217,11,13,0.00029021440797146256
645,2.0,1.7701086956521739,2,0,8.750026358802951e-05
646,2.0,1.8333333333333333,1,1,8.760293762808866e-05
647,1.2758620689655173,1.3855659956378317,29,27,0.0007680105532167359
648,1.0,1.2758620689655173,1,1,5.9185972024378085e-05
649,1.0,1.5654761904761905,2,2,9.207345403716821e-05
650,2.4444444444444446,0.32791455961427984,9,10,0.0002558480598287467
651,2.2,1.4530623973727421,10,9,0.00030708548244277325
652,2.6666666666666665,1.6000000000000003,3,3,0.00012140747781551012
653,2.0,-0.016738402678144526,4,4,0.000208563220311031
654,1.25,1.2980020166677748,16,14,0.0004227289551926239
655,3.0,2.4212962962962963,2,3,8.540920552883562e-05
656,1.0,2.1332451499118164,3,3,0.0001019298338490945
657,2.0,1.8333333333333333,1,1,8.760293762808866e-05
658,1.2,2.092490118577075,5,6,0.00013962073839695742
659,1.0,1.9310344827586208,1,2,5.6396557372136076e-05
660,1.0,1.3076923076923077,1,2,5.762398597924385e-05
661,1.3333333333333333,1.3949507916131791,3,4,0.00013069611058567324
662,1.0,1.3333333333333333,1,1,6.278078551515701e-05
663,1.5,2.354166666666667,2,2,0.00010582077551505128
664,1.368421052631579,1.4832688500002156,38,40,0.000809009337189296
665,2.5,1.65,2,2,0.00010188070225492678
666,1.75,1.7528400248988487,4,4,0.00011820877354714171
667,1.5,1.386592914288678,8,8,0.00023999507319637172
668,1.0,1.9411764705882353,1,1,5.72748481003698e-05
669,3.0,2.4166666666666665,2,0,0.00011180221252792496
670,1.5,1.5294117647058822,2,2,8.53726610249613e-05
671,1.0,1.5,1,1,6.657734743805446e-05
672,-4.666666666666667,2.403638151425762,3,1,0.00012233024011325627
673,2.4,1.6433333333333333,5,4,0.00030955325647482554
674,1.0,1.6085192697768762,2,2,8.145295810904502e-05
675,1.0,1.5333333333333334,1,1,6.808209348674495e-05
676,1.0,1.3666666666666667,2,2,9.522397911876261e-05
677,1.0,2.2721238938053094,2,2,8.108213209038623e-05
678,3.4285714285714284,2.566017316017316,7,8,0.00025817974351869495
679,1.0,1.5,1,1,7.416731243039771e-05
680,1.5,1.6075822246858833,8,8,0.0002378096502685229
681,1.0,1.2206524706524706,3,3,0.00010136615934337226
682,3.0,1.6363636363636365,1,0,5.1795929130553164e-05
683,3.0,1.8333333333333333,1,1,8.760293762808866e-05
684,1.0,1.3333333333333333,1,1,6.043194290197604e-05
685,1.0,1.8333333333333333,2,3,9.246280641177133e-05
686,1.5,2.876068376068376,2,2,8.941694437236283e-05
687,1.425531914893617,1.5119319020695867,47,46,0.001357597868935815
688,2.2,1.5972239422084624,5,6,0.00017150534867642258
689,1.6666666666666667,1.9431442080378252,6,6,0.00026094020770147297
690,1.0,1.5833333333333335,2,1,8.238314592177495e-05
691,1.0,1.6579761904761905,5,7,0.00016003087903166535
692,1.0,1.4444444444444444,2,0,7.064838194450318e-05
693,1.0,1.5,1,1,6.027513735673176e-05
694,3.0,1.25,1,0,6.207386191460688e-05
695,1.0,2.2721238938053094,2,1,0.00022552180803795484
696,1.0,1.0,2,2,0.00040149993199425986
697,2.5,2.2163551608342167,4,4,0.00013326350650795873
698,2.0,2.8333333333333335,1,1,5.5186360972607785e-05
699,1.0,1.5593368237347294,2,2,8.778538395372273e-05
700,1.4166666666666667,2.014907843965856,12,13,0.0004002697901577315
701,1.4,1.4645656565656566,5,6,0.00015961808571681308
702,1.0,1.6366666666666667,2,2,9.587911752398111e-05
703,1.0,2.664749262536873,3,2,0.00013640584211560656
704,2.0,2.1652173913043478,1,1,5.7400033622029896e-05
705,0.8125,1.8646490330656393,16,15,0.0003523770070026811
706,1.0,-0.2222222222222222,1,1,6.90049337118098e-05
707,3.0,2.305555555555556,6,6,0.00046178152380399657
708,4.666666666666667,0.8712121212121212,3,3,0.00010510824012954973
709,1.75,2.341904998714462,4,3,9.38700307422803e-05
710,0.8695652173913043,1.387530307257253,23,28,0.0005920114516758645
711,1.0,1.2857142857142858,1,1,5.600646270927394e-05
712,4.0,2.3518518518518516,1,1,5.528431644639289e-05
713,-10.0,3.111111111111111,1,0,5.239842221449923e-05
714,1.1764705882352942,1.5150488095248162,17,17,0.00046306731090881893
715,2.6666666666666665,2.1999999999999997,3,2,0.00027144232529056374
716,2.2,2.0194871794871796,5,4,0.0002634518776368391
717,9.0,3.4285714285714284,1,1,6.243945976456265e-05
718,1.6666666666666667,1.6548644338118024,3,4,0.00010882926520836192
719,1.0,1.0,1,1,0.00012347063955141374
720,5.5,1.8818998716302953,2,2,7.264924543055639e-05
721,1.0,1.7681159420289856,1,1,5.3035571229031066e-05
722,2.6666666666666665,1.3625976202423236,6,7,0.00018937090329843717
723,1.0,2.6666666666666665,1,1,5.800290027336743e-05
724,1.5,1.4179310344827587,2,3,8.453640700817442e-05
725,1.56,1.6574295734628055,25,25,0.0007456010289351689
726,-1.7142857142857142,1.5164026084742197,7,6,0.0002702596268046498
727,1.0,1.3611111111111112,2,2,9.74586100273658e-05
728,1.0,0.9166666666666667,2,2,9.988079995372574e-05
729,1.4444444444444444,1.7701043346822316,54,54,0.0011454313282987976
730,2.6666666666666665,1.9421013688494266,3,0,0.00010618715803475486
731,1.0,1.2857142857142858,1,1,5.600646270927394e-05
732,2.0555555555555554,1.4562750630723555,36,36,0.0010259311164533052
733,0.0,0.868515160863169,9,8,0.0002555437845054057
734,3.0,1.6851851851851851,3,3,0.00017907161135638006
735,1.4444444444444444,1.0367657945918816,9,7,0.00023081286555833017
736,1.0,1.7222222222222223,1,1,5.500927004703011e-05
737,1.0,4.25,1,1,7.145026417180753e-05
738,1.0,1.25,1,1,6.067354858096784e-05
739,1.0,3.0,1,1,8.574481856667549e-05
740,1.0,1.4,1,1,9.01460084456357e-05
741,1.0,0.7815590459569517,2,2,8.633360231344412e-05
742,0.9411764705882353,1.268075200421004,17,16,0.0005495720798212047
743,1.3333333333333333,1.3665710186513629,3,3,0.0001127216549048491
744,1.0,1.778908533447912,4,3,0.00011680541820604266
745,1.0,0.875,1,1,6.478771795735108e-05
746,1.0,1.425531914893617,1,1,6.009390959386285e-05
747,2.0,2.0555555555555554,1,1,5.9231235598626284e-05
748,2.5,1.3914141414141414,2,2,8.766519232302032e-05
749,7.0,2.0555555555555554,1,1,5.9231235598626284e-05
750,1.0,1.425531914893617,1,0,6.009390959386285e-05
751,1.0,1.3450511094490152,2,2,7.324510870479401e-05
752,1.0,1.4166666666666667,1,1,6.117934829524505e-05
753,3.3333333333333335,2.558158883521202,3,4,0.00011171768823955533
754,2.0,3.4285714285714284,1,1,6.243945976456265e-05
755,2.0,2.392857142857143,7,7,0.0003867070115677343
756,1.0,1.0,2,0,7.292062366259313e-05
757,1.4545454545454546,1.1927155257784061,11,10,0.00042177041021302357
758,1.0,3.0,1,1,5.348212393878891e-05
759,1.0,2.1652173913043478,1,1,5.7400033622029896e-05
760,3.2222222222222223,2.8897306397306397,9,7,0.000345891306510814
761,1.0,1.8333333333333333,1,1,8.760293762808866e-05
762,2.3333333333333335,2.6393298059964727,3,3,0.0001640753158015415
763,1.0,0.9268686868686867,3,1,0.00010599833691481453
764,1.0,1.5379310344827588,2,2,9.60639374150521e-05
765,1.0,1.7853403141361257,1,1,5.233653061733547e-05
766,-10.0,0.9,1,1,8.124589705332908e-05
767,1.5,1.4382750653952214,12,12,0.00035553630652529304
768,2.5714285714285716,2.5624299719887955,7,6,0.00042725412747934795
769,3.5,0.8609805984104721,4,4,0.00015618327805656896
770,1.391304347826087,0.832294232674543,23,23,0.000611282674588146
771,1.0,1.391304347826087,1,0,5.759874346787179e-05
772,2.0,1.8,1,1,7.188582740637522e-05
773,1.0,1.922661528213912,2,2,7.102391721160888e-05
774,1.0,1.875,2,1,9.222118061757634e-05
775,1.8214285714285714,1.4887690171756474,56,58,0.001798184384425208
776,1.0,1.2738095238095237,3,3,0.00014155587978388403
777,1.3125,1.757677839101112,16,10,0.00043498398374894944
778,2.5,1.0277777777777777,2,2,8.638276270232625e-05
779,1.8,0.7720882466786712,10,12,0.00026879646132729236
780,1.6428571428571428,1.6460502467277325,14,12,0.00040372388562672873
781,0.7272727272727273,1.720325017288613,11,9,0.00030106542414063233
782,0.3333333333333333,0.5837837837837837,3,2,7.890013872587712e-05
783,1.0,1.3513513513513513,1,1,5.2498176160506265e-05
784,1.0,0.9634920634920635,3,4,0.00011652536088439268
785,1.0,2.1652173913043478,1,1,5.7400033622029896e-05
786,-0.125,1.8010017201357014,8,9,0.00021049338095014054
787,-7.0,1.5533333333333335,3,3,0.00010019639892487608
788,0.5,-1.3848484848484848,4,4,0.00011300110089405
789,1.0,1.9090909090909092,1,1,5.647777946294932e-05
790,1.0,1.4545454545454546,2,2,8.403318853241062e-05
791,1.2,1.650887463287423,5,5,0.00013993561301952953
792,1.0,2.5039049919484704,2,3,7.905997624821362e-05
793,1.0,1.8799392097264438,3,3,0.00010301156575387183
794,1.0,1.3152406417112301,3,3,0.00012532945317465818
795,1.0,1.6511392489867014,5,5,0.00015657342369703361
796,1.0,1.5588235294117647,1,1,5.3803175602606864e-05
797,1.0,1.4545454545454546,1,1,7.08583468838081e-05
798,1.5,1.121212121212121,2,3,9.434914910081659e-05
799,2.6666666666666665,0.754776021080369,3,4,0.00012594120994459596
800,1.0,1.4545454545454546,1,1,7.08583468838081e-05
801,3.2222222222222223,2.0521742793248166,9,10,0.0003716394172608018
802,1.8571428571428572,1.1387643153947502,7,7,0.00025393860775282435
803,1.0,1.0606060606060606,1,1,5.8210158633300065e-05
804,-0.6666666666666666,0.9573048492588723,6,10,0.00021508777940166147
805,-4.5,1.3360356614929785,4,2,0.00011869495764560126
806,1.0,1.7142857142857142,1,0,6.526987335929671e-05
807,2.0,2.1652173913043478,1,1,5.7400033622029896e-05
808,1.0,1.8,1,1,7.188582740637522e-05
809,4.0,2.0555555555555554,1,1,5.9231235598626284e-05
810,1.0,0.9411764705882353,1,1,6.420387875620242e-05
811,1.3333333333333333,1.3313131313131312,3,3,0.00011234861944191661
812,1.0,0.64,4,4,0.00015322593896455015
813,1.0,1.3513513513513513,1,1,5.2498176160506265e-05
814,10.0,1.6428571428571428,1,1,6.36049705809278e-05
815,1.0,0.6688888888888889,2,2,9.435536869560626e-05
816,1.0,1.8333333333333333,1,1,8.760293762808866e-05
817,1.5,1.4,2,2,0.00015912721740856225
818,1.0,1.9756613756613757,3,3,0.00014267393623779444
819,1.5,1.4230769230769231,2,1,0.00031077498993771236
820,1.7142857142857142,1.5011463164697523,7,5,0.00021763956163243218
821,1.0,1.425531914893617,1,1,6.009390959386285e-05
822,0.75,-1.0899554051149796,4,0,0.00014482113868446097
823,1.736842105263158,1.5578722955565492,19,20,0.0004246200899339896
824,-3.75,2.2442330917874393,8,8,0.0003026326764540873
825,3.0,2.1652173913043478,1,1,5.7400033622029896e-05
826,1.0,-0.7638888888888888,2,2,0.00010636426062553812
827,2.2222222222222223,0.48513268132833365,9,6,0.0002767177181406325
828,1.0,1.2758620689655173,1,2,5.9185972024378085e-05
829,1.0,2.0285714285714285,2,0,8.345953395975817e-05
